Recording,10830mWh
Current Setpoint,1000
Low Voltage Stop,2900
Seconds, Voltage, Current, mAh, mWh
686.8250723,4.156,999,190.951,801.849
687.8340422,4.154,999,191.229,803.002
688.8267363,4.156,999,191.506,804.155
689.8355453,4.156,999,191.784,805.309
690.8278772,4.156,1000,192.062,806.462
691.8206298,4.156,1000,192.34,807.616
692.8295995,4.156,999,192.617,808.769
693.821649,4.156,999,192.895,809.923
694.814273,4.154,999,193.173,811.076
695.8228155,4.156,999,193.451,812.229
696.8161979,4.156,999,193.726,813.371
697.8242878,4.156,999,194.006,814.536
698.8172458,4.156,1000,194.284,815.689
699.8099244,4.154,999,194.562,816.843
700.8185437,4.156,1000,194.84,817.996
701.8111396,4.154,999,195.118,819.149
702.8191951,4.154,999,195.395,820.303
703.8120509,4.154,999,195.673,821.456
704.8042253,4.156,999,195.951,822.609
705.813713,4.154,1000,196.229,823.762
706.8062247,4.154,1000,196.506,824.916
707.8143476,4.154,999,196.784,826.069
708.8073078,4.154,999,197.062,827.222
709.799943,4.154,999,197.34,828.375
710.8082052,4.154,999,197.618,829.528
711.8002843,4.156,1000,197.895,830.682
712.8091357,4.154,1000,198.173,831.835
713.8020416,4.154,999,198.451,832.988
714.7950158,4.156,1000,198.729,834.141
715.8029191,4.156,999,199.006,835.294
716.7961422,4.152,999,199.284,836.447
717.7879843,4.154,999,199.562,837.6
718.7969631,4.154,999,199.84,838.753
719.7900972,4.154,999,200.118,839.906
720.7983927,4.154,999,200.395,841.059
721.7913468,4.154,1000,200.673,842.212
722.7835362,4.154,999,200.951,843.365
723.7925468,4.154,999,201.229,844.518
724.784895,4.154,1000,201.506,845.671
725.793143,4.154,999,201.784,846.824
726.7855196,4.154,999,202.062,847.977
727.7785206,4.152,999,202.34,849.13
728.7869259,4.154,1000,202.618,850.283
729.7802471,4.154,1000,202.895,851.436
730.7886559,4.154,999,203.173,852.589
731.7810405,4.154,999,203.451,853.742
732.7733391,4.154,999,203.729,854.895
733.7825059,4.154,999,204.006,856.048
734.7745244,4.152,999,204.284,857.2
735.7674835,4.154,999,204.565,858.365
736.7757785,4.152,1000,204.84,859.506
737.769195,4.154,999,205.118,860.659
738.7773142,4.152,999,205.395,861.812
739.770524,4.154,999,205.673,862.964
740.7629734,4.154,999,205.951,864.117
741.7709538,4.152,999,206.229,865.27
742.7643518,4.154,999,206.506,866.422
743.7564215,4.152,1000,206.784,867.575
744.7653914,4.152,999,207.062,868.728
745.7578531,4.152,1000,207.34,869.88
746.7662266,4.152,1000,207.618,871.033
747.7593555,4.152,999,207.895,872.185
748.7519332,4.152,999,208.173,873.338
749.7604466,4.152,1000,208.451,874.49
750.7531475,4.152,999,208.729,875.643
751.7456911,4.152,999,209.006,876.796
752.7536601,4.152,999,209.284,877.948
753.7466141,4.152,1000,209.562,879.101
754.7553022,4.152,999,209.84,880.253
755.747953,4.152,999,210.118,881.406
756.7409167,4.152,1000,210.395,882.558
757.7493237,4.152,1000,210.673,883.71
758.7420214,4.152,999,210.951,884.863
759.7502166,4.152,999,211.229,886.015
760.7431714,4.152,999,211.506,887.167
761.7351319,4.15,999,211.784,888.319
762.7439298,4.152,999,212.062,889.472
763.7365075,4.15,999,212.34,890.624
764.7292487,4.15,999,212.618,891.776
765.7383845,4.15,1000,212.893,892.917
766.7311229,4.152,999,213.173,894.08
767.7395015,4.15,1000,213.451,895.232
768.7314554,4.15,1000,213.729,896.384
769.7242775,4.15,999,214.006,897.536
770.7334116,4.15,999,214.284,898.688
771.7258064,4.15,1000,214.562,899.84
772.7178504,4.148,999,214.84,900.992
773.7271871,4.15,999,215.118,902.144
774.7195696,4.148,999,215.395,903.296
775.7285396,4.15,999,215.673,904.447
776.7208183,4.15,1000,215.951,905.599
777.7137726,4.15,999,216.229,906.751
778.7217408,4.15,999,216.506,907.903
779.7147579,4.148,999,216.784,909.055
780.7230299,4.15,999,217.062,910.206
781.7155863,4.148,999,217.34,911.358
782.7080428,4.15,999,217.618,912.509
783.7167676,4.146,999,217.895,913.661
784.7091251,4.148,999,218.173,914.812
785.7025814,4.148,1000,218.451,915.963
786.7105507,4.148,1000,218.729,917.115
787.7030948,4.148,999,219.006,918.266
788.7123021,4.146,999,219.284,919.417
789.7045529,4.148,999,219.562,920.569
790.697458,4.146,999,219.84,921.72
791.7060201,4.148,999,220.118,922.871
792.6984974,4.146,999,220.395,924.022
793.6906529,4.146,999,220.673,925.173
794.6999933,4.146,999,220.954,926.335
795.6920609,4.146,999,221.229,927.475
796.7013603,4.146,1000,221.506,928.626
797.6930383,4.146,1000,221.784,929.777
798.685994,4.146,1000,222.062,930.928
799.694537,4.144,999,222.34,932.078
800.687569,4.146,1000,222.618,933.229
801.6955377,4.144,999,222.895,934.38
802.688492,4.146,1000,223.173,935.53
803.6811681,4.144,999,223.451,936.681
804.6901512,4.144,1000,223.729,937.831
805.6821039,4.144,999,224.006,938.981
806.6747775,4.144,999,224.284,940.132
807.6839585,4.144,999,224.562,941.282
808.6759528,4.144,999,224.84,942.432
809.6845377,4.144,999,225.118,943.583
810.6770212,4.144,1000,225.395,944.733
811.6696276,4.144,999,225.673,945.883
812.6786007,4.143,999,225.951,947.033
813.671132,4.143,999,226.229,948.183
814.6799615,4.143,1000,226.506,949.333
815.6725992,4.143,999,226.784,950.483
816.6655529,4.143,999,227.062,951.634
817.6734602,4.143,999,227.34,952.784
818.6661531,4.143,999,227.618,953.933
819.6592107,4.143,1000,227.895,955.083
820.6678294,4.143,999,228.173,956.233
821.6602901,4.141,999,228.451,957.383
822.6688642,4.141,1000,228.729,958.533
823.6610397,4.141,1000,229.006,959.682
824.6542408,4.143,1000,229.284,960.832
825.6626397,4.141,1000,229.562,961.981
826.6556201,4.141,1000,229.84,963.131
827.647574,4.141,999,230.118,964.28
828.6561535,4.141,999,230.395,965.429
829.6489505,4.141,999,230.673,966.579
830.6580632,4.139,999,230.951,967.728
831.6499307,4.141,999,231.229,968.877
832.6429134,4.139,999,231.506,970.026
833.6513489,4.139,999,231.784,971.175
834.6442244,4.139,1000,232.062,972.324
835.6372546,4.139,999,232.34,973.473
836.6451201,4.139,1000,232.618,974.622
837.637819,4.139,1000,232.895,975.771
838.6464311,4.139,1000,233.173,976.919
839.639386,4.137,999,233.451,978.068
840.6322003,4.139,999,233.729,979.216
841.6408074,4.137,1000,234.006,980.365
842.632788,4.139,999,234.284,981.514
843.6410932,4.139,1000,234.562,982.662
844.6346548,4.139,999,234.84,983.811
845.6263303,4.137,999,235.118,984.959
846.6352968,4.137,1000,235.395,986.107
847.628471,4.137,999,235.673,987.255
848.6208089,4.135,999,235.951,988.403
849.6295405,4.137,999,236.229,989.552
850.6222835,4.135,999,236.506,990.699
851.6299697,4.135,1000,236.784,991.847
852.6229786,4.135,999,237.062,992.995
853.6159383,4.135,999,237.34,994.143
854.62409,4.135,1000,237.618,995.291
855.6166418,4.135,999,237.895,996.439
856.6092721,4.135,1000,238.173,997.586
857.6181576,4.133,999,238.451,998.734
858.6105293,4.135,999,238.729,999.882
859.6195519,4.133,1000,239.006,1001.029
860.6114077,4.135,999,239.284,1002.177
861.60461,4.133,999,239.562,1003.324
862.6136625,4.133,1000,239.84,1004.471
863.6053274,4.133,1000,240.118,1005.619
864.6140166,4.133,999,240.395,1006.766
865.6066481,4.133,999,240.673,1007.913
866.6000236,4.133,999,240.951,1009.06
867.6083889,4.133,999,241.229,1010.207
868.6009515,4.131,999,241.506,1011.354
869.5932226,4.131,1000,241.784,1012.501
870.6024312,4.131,999,242.062,1013.648
871.5946183,4.131,999,242.34,1014.795
872.6034,4.131,999,242.618,1015.942
873.5959962,4.131,999,242.895,1017.088
874.5889274,4.131,999,243.173,1018.235
875.5967764,4.131,999,243.451,1019.382
876.5893567,4.131,1000,243.729,1020.529
877.5826591,4.129,999,244.006,1021.675
878.5914471,4.129,999,244.284,1022.822
879.5840697,4.129,999,244.562,1023.968
880.5918532,4.131,999,244.84,1025.114
881.5846556,4.129,1000,245.118,1026.261
882.5771844,4.129,999,245.395,1027.407
883.5860318,4.129,999,245.673,1028.553
884.5783677,4.131,1000,245.951,1029.7
885.5867924,4.131,999,246.229,1030.846
886.5798812,4.129,999,246.506,1031.992
887.5719629,4.129,999,246.784,1033.138
888.5805946,4.129,999,247.062,1034.284
889.5734875,4.129,999,247.34,1035.43
890.5659662,4.129,999,247.618,1036.576
891.5743209,4.127,999,247.895,1037.722
892.56716,4.129,1000,248.173,1038.868
893.5754402,4.127,999,248.451,1040.014
894.5688007,4.129,1000,248.729,1041.16
895.5609326,4.127,999,249.006,1042.306
896.569336,4.129,999,249.284,1043.452
897.5619114,4.127,999,249.562,1044.598
898.5710583,4.127,999,249.84,1045.743
899.563863,4.127,999,250.118,1046.889
900.5557432,4.127,999,250.395,1048.035
901.5651407,4.127,1000,250.673,1049.181
902.5573626,4.127,999,250.948,1050.315
903.55052,4.127,999,251.229,1051.472
904.558161,4.127,999,251.506,1052.617
905.5516555,4.127,999,251.784,1053.763
906.5594208,4.127,999,252.062,1054.909
907.5522949,4.127,999,252.34,1056.054
908.5445281,4.126,999,252.618,1057.2
909.5542283,4.127,999,252.895,1058.345
910.5466709,4.126,1000,253.173,1059.491
911.5386356,4.127,999,253.451,1060.636
912.5477734,4.127,1000,253.729,1061.782
913.540006,4.127,999,254.006,1062.927
914.5488858,4.127,1000,254.284,1064.073
915.541773,4.126,999,254.562,1065.218
916.5342534,4.127,1000,254.84,1066.364
917.5424554,4.126,999,255.118,1067.509
918.5353801,4.126,999,255.395,1068.654
919.5434484,4.126,999,255.673,1069.8
920.536723,4.127,999,255.951,1070.945
921.5286072,4.126,999,256.229,1072.091
922.5380212,4.127,999,256.506,1073.236
923.5305738,4.126,999,256.784,1074.381
924.5227334,4.126,999,257.062,1075.527
925.5316015,4.127,999,257.34,1076.672
926.5240532,4.126,1000,257.618,1077.817
927.5332357,4.126,999,257.895,1078.963
928.5252089,4.126,999,258.173,1080.108
929.5184232,4.127,1000,258.451,1081.253
930.5269759,4.126,999,258.729,1082.399
931.5195456,4.126,999,259.006,1083.544
932.5123836,4.126,999,259.284,1084.689
933.5201299,4.126,999,259.562,1085.835
934.5127283,4.126,999,259.84,1086.98
935.5216991,4.126,1000,260.118,1088.125
936.5144307,4.126,999,260.395,1089.27
937.5070844,4.126,999,260.673,1090.416
938.5155941,4.126,999,260.951,1091.561
939.5076373,4.126,1000,261.229,1092.706
940.5172735,4.126,999,261.506,1093.851
941.5091949,4.126,999,261.784,1094.996
942.5015417,4.126,999,262.062,1096.142
943.5108166,4.126,999,262.34,1097.287
944.5033706,4.126,999,262.618,1098.432
945.4960084,4.126,999,262.895,1099.577
946.5039319,4.126,999,263.173,1100.722
947.4969641,4.126,999,263.451,1101.867
948.5055848,4.124,999,263.729,1103.012
949.4985425,4.126,1000,264.006,1104.157
950.4903928,4.126,1000,264.284,1105.302
951.4997579,4.126,999,264.562,1106.448
952.4927714,4.126,999,264.84,1107.593
953.500919,4.124,999,265.118,1108.738
954.493235,4.126,1000,265.395,1109.883
955.4857345,4.124,999,265.673,1111.028
956.4941549,4.126,999,265.951,1112.173
957.4872381,4.126,999,266.229,1113.318
958.4795532,4.124,1000,266.506,1114.463
959.4881602,4.126,999,266.784,1115.608
960.4806597,4.126,999,267.062,1116.753
961.4892696,4.126,1000,267.34,1117.898
962.481876,4.126,999,267.618,1119.043
963.4749179,4.126,999,267.895,1120.188
964.4837454,4.124,1000,268.173,1121.333
965.4759376,4.124,999,268.451,1122.477
966.4839684,4.124,1000,268.729,1123.622
967.4771252,4.124,999,269.006,1124.767
968.4700795,4.124,1000,269.284,1125.912
969.4780491,4.124,1000,269.562,1127.057
970.4710901,4.124,1000,269.84,1128.202
971.4633353,4.124,1000,270.118,1129.347
972.4718516,4.126,999,270.395,1130.492
973.4649117,4.124,999,270.673,1131.637
974.4730639,4.126,999,270.951,1132.781
975.4659843,4.122,999,271.229,1133.926
976.458717,4.124,999,271.506,1135.071
977.4674822,4.124,1000,271.784,1136.216
978.4599734,4.124,999,272.062,1137.361
979.4522664,4.124,999,272.34,1138.505
980.4614252,4.124,999,272.618,1139.65
981.4539844,4.124,999,272.895,1140.795
982.4625346,4.124,999,273.173,1141.939
983.4549006,4.124,999,273.451,1143.084
984.4474943,4.124,1000,273.729,1144.229
985.4564642,4.124,999,274.006,1145.373
986.448842,4.124,1000,274.284,1146.518
987.4415696,4.124,999,274.562,1147.663
988.4494683,4.124,999,274.84,1148.807
989.4427901,4.124,999,275.118,1149.952
990.4513943,4.124,1000,275.395,1151.096
991.4433237,4.122,1000,275.673,1152.241
992.4362786,4.124,999,275.951,1153.385
993.4452489,4.124,999,276.229,1154.53
994.4373163,4.124,1000,276.506,1155.675
995.4462768,4.124,999,276.784,1156.819
996.4387066,4.124,999,277.062,1157.964
997.4316788,4.124,999,277.34,1159.108
998.4396478,4.124,999,277.618,1160.253
999.432642,4.122,1000,277.895,1161.397
1000.4246078,4.124,999,278.173,1162.542
1001.4337709,4.124,1000,278.451,1163.686
1002.4265568,4.122,999,278.729,1164.831
1003.4343256,4.122,999,279.006,1165.975
1004.4270802,4.122,999,279.284,1167.119
1005.4200425,4.124,999,279.562,1168.264
1006.4284151,4.122,999,279.84,1169.408
1007.4211293,4.122,999,280.118,1170.553
1008.4141795,4.124,999,280.395,1171.697
1009.4222953,4.124,999,280.673,1172.841
1010.4152504,4.124,1000,280.951,1173.986
1011.4240392,4.122,999,281.229,1175.13
1012.4168112,4.124,999,281.506,1176.275
1013.4087284,4.122,999,281.784,1177.419
1014.4174461,4.124,999,282.062,1178.563
1015.4103961,4.12,1000,282.34,1179.708
1016.4024188,4.122,1000,282.618,1180.852
1017.4115876,4.122,1000,282.895,1181.996
1018.4038578,4.122,999,283.173,1183.14
1019.4124452,4.124,999,283.451,1184.284
1020.4056649,4.122,999,283.729,1185.428
1021.3975056,4.122,1000,284.006,1186.572
1022.4064944,4.122,999,284.284,1187.717
1023.3999032,4.122,999,284.562,1188.861
1024.408081,4.12,999,284.84,1190.005
1025.4007611,4.122,1000,285.118,1191.149
1026.3927449,4.12,999,285.395,1192.292
1027.4018263,4.12,999,285.673,1193.436
1028.3940564,4.12,1000,285.951,1194.58
1029.3870483,4.122,999,286.229,1195.724
1030.3952258,4.122,999,286.506,1196.868
1031.3882828,4.12,1000,286.784,1198.012
1032.3962632,4.122,999,287.062,1199.156
1033.389022,4.118,1000,287.34,1200.299
1034.3813921,4.12,999,287.618,1201.443
1035.3904155,4.12,999,287.895,1202.587
1036.3827588,4.12,999,288.173,1203.73
1037.3760004,4.12,1000,288.451,1204.874
1038.3845935,4.12,999,288.729,1206.018
1039.3769624,4.12,999,289.004,1207.15
1040.3850045,4.12,1000,289.284,1208.305
1041.3787115,4.12,999,289.562,1209.448
1042.3712448,4.118,999,289.84,1210.592
1043.3791905,4.12,999,290.118,1211.735
1044.3719812,4.118,1000,290.395,1212.879
1045.3801966,4.118,999,290.673,1214.022
1046.3730123,4.118,999,290.951,1215.165
1047.3659658,4.12,999,291.229,1216.309
1048.3739342,4.12,1000,291.506,1217.452
1049.3668936,4.118,999,291.784,1218.595
1050.3596369,4.12,1000,292.062,1219.739
1051.368096,4.118,1000,292.34,1220.882
1052.3610506,4.118,1000,292.618,1222.025
1053.3695031,4.116,999,292.895,1223.168
1054.3619363,4.118,999,293.173,1224.311
1055.3542293,4.116,1000,293.451,1225.454
1056.3633887,4.118,999,293.729,1226.597
1057.3556145,4.118,999,294.006,1227.74
1058.3488831,4.116,999,294.284,1228.883
1059.3570001,4.118,999,294.562,1230.026
1060.3491582,4.116,999,294.84,1231.168
1061.3581902,4.118,999,295.118,1232.311
1062.3510967,4.114,1000,295.395,1233.454
1063.3434758,4.118,1000,295.673,1234.596
1064.3518934,4.116,999,295.951,1235.739
1065.3449086,4.116,999,296.229,1236.881
1066.3372098,4.116,999,296.506,1238.024
1067.3457304,4.116,999,296.784,1239.167
1068.3385831,4.118,999,297.062,1240.309
1069.3467672,4.116,1000,297.34,1241.451
1070.339643,4.116,999,297.618,1242.594
1071.3319843,4.114,999,297.895,1243.736
1072.340587,4.116,999,298.173,1244.878
1073.3337285,4.114,1000,298.451,1246.02
1074.3419157,4.116,999,298.729,1247.162
1075.3350344,4.114,999,299.006,1248.304
1076.327405,4.114,999,299.284,1249.446
1077.3362891,4.114,999,299.562,1250.588
1078.3287015,4.114,999,299.84,1251.73
1079.3215656,4.114,999,300.118,1252.872
1080.3295218,4.114,999,300.395,1254.014
1081.3224898,4.114,999,300.673,1255.155
1082.3308886,4.112,999,300.951,1256.297
1083.3240312,4.112,999,301.229,1257.439
1084.3165534,4.112,1000,301.506,1258.58
1085.3248584,4.112,999,301.784,1259.722
1086.3175726,4.112,1000,302.062,1260.863
1087.3266404,4.112,999,302.34,1262.005
1088.3192127,4.112,1000,302.618,1263.146
1089.311789,4.112,999,302.895,1264.287
1090.3199838,4.112,999,303.173,1265.429
1091.3130098,4.111,1000,303.451,1266.57
1092.3051318,4.112,1000,303.729,1267.712
1093.3134897,4.111,999,304.006,1268.853
1094.3063566,4.111,1000,304.284,1269.994
1095.3146368,4.111,999,304.562,1271.135
1096.3076244,4.111,999,304.84,1272.276
1097.3005616,4.112,999,305.118,1273.417
1098.3087408,4.111,999,305.395,1274.558
1099.3017418,4.111,1000,305.673,1275.7
1100.2945795,4.109,999,305.951,1276.84
1101.303172,4.111,999,306.229,1277.981
1102.2956097,4.109,999,306.506,1279.122
1103.3038057,4.111,999,306.784,1280.263
1104.2972032,4.109,1000,307.062,1281.404
1105.2896105,4.109,999,307.34,1282.544
1106.2977874,4.109,999,307.618,1283.685
1107.2907423,4.109,999,307.895,1284.825
1108.2987125,4.109,1000,308.17,1285.955
1109.2916915,4.107,999,308.451,1287.106
1110.2836997,4.109,999,308.729,1288.247
1111.2927977,4.107,999,309.006,1289.387
1112.285535,4.109,1000,309.284,1290.527
1113.2777147,4.107,1000,309.565,1291.679
1114.2868756,4.107,999,309.84,1292.807
1115.2795699,4.107,999,310.118,1293.947
1116.2877809,4.107,999,310.395,1295.087
1117.2800844,4.107,1000,310.673,1296.227
1118.2737311,4.107,999,310.951,1297.367
1119.2818437,4.107,999,311.229,1298.507
1120.2744021,4.105,999,311.506,1299.647
1121.267153,4.107,999,311.784,1300.787
1122.2754147,4.105,999,312.062,1301.927
1123.2681295,4.107,999,312.34,1303.066
1124.2762905,4.105,1000,312.618,1304.206
1125.2696026,4.105,1000,312.895,1305.345
1126.2619457,4.105,999,313.173,1306.485
1127.2709054,4.105,999,313.451,1307.624
1128.2633457,4.105,1000,313.729,1308.764
1129.2721749,4.105,1000,314.006,1309.903
1130.2649318,4.105,1000,314.284,1311.042
1131.2558912,4.103,999,314.562,1312.182
1132.2653007,4.103,999,314.84,1313.321
1133.2581509,4.103,999,315.118,1314.46
1134.251333,4.105,999,315.395,1315.599
1135.2556583,4.103,999,315.673,1316.738
1136.2527342,4.103,999,315.951,1317.877
1137.2561438,4.103,999,316.229,1319.016
1138.2529572,4.103,999,316.506,1320.155
1139.2461829,4.103,999,316.784,1321.293
1140.2547208,4.103,999,317.062,1322.432
1141.2472032,4.103,999,317.34,1323.571
1142.2398093,4.101,1000,317.618,1324.71
1143.2489844,4.103,999,317.895,1325.848
1144.2413891,4.101,999,318.173,1326.987
1145.2494628,4.101,999,318.451,1328.125
1146.2421406,4.101,999,318.729,1329.264
1147.2347061,4.101,999,319.006,1330.402
1148.2435773,4.101,999,319.284,1331.541
1149.2358066,4.101,999,319.562,1332.679
1150.2449674,4.101,1000,319.84,1333.817
1151.2370991,4.101,999,320.118,1334.956
1152.229786,4.101,1000,320.395,1336.094
1153.2384957,4.101,999,320.673,1337.232
1154.2313439,4.101,999,320.951,1338.37
1155.2234327,4.099,999,321.229,1339.508
1156.2322459,4.101,999,321.506,1340.647
1157.2249354,4.099,1000,321.784,1341.785
1158.2334022,4.099,1000,322.062,1342.923
1159.2264139,4.101,1000,322.34,1344.061
1160.2185007,4.099,999,322.618,1345.199
1161.2271361,4.101,999,322.895,1346.336
1162.220388,4.099,999,323.173,1347.474
1163.212508,4.099,999,323.451,1348.612
1164.2214393,4.099,999,323.729,1349.75
1165.2137405,4.099,999,324.006,1350.888
1166.2222761,4.099,999,324.284,1352.026
1167.2148754,4.097,1000,324.562,1353.163
1168.2080322,4.099,1000,324.84,1354.301
1169.2158974,4.099,1000,325.118,1355.439
1170.2086108,4.099,999,325.395,1356.576
1171.2016595,4.097,999,325.673,1357.714
1172.2098006,4.097,1000,325.951,1358.851
1173.2024787,4.097,999,326.229,1359.989
1174.2115522,4.097,999,326.506,1361.126
1175.2040591,4.099,999,326.784,1362.264
1176.1967082,4.099,999,327.062,1363.401
1177.2055914,4.097,1000,327.34,1364.538
1178.1979401,4.097,999,327.618,1365.676
1179.2059086,4.097,999,327.895,1366.813
1180.198728,4.097,999,328.173,1367.95
1181.1917563,4.097,999,328.451,1369.088
1182.2005855,4.097,999,328.729,1370.225
1183.1932311,4.097,999,329.006,1371.362
1184.1851762,4.097,999,329.284,1372.499
1185.1947131,4.097,1000,329.562,1373.637
1186.1868829,4.097,999,329.84,1374.774
1187.1952925,4.097,999,330.118,1375.911
