Recording,10830mWh
Current Setpoint,1500
Low Voltage Stop,3300
Seconds, Voltage, Current, mAh, mWh
4950.4226406,3.61,1500,2065.352,7950.99
4951.4141545,3.61,1500,2065.768,7952.494
4952.4231978,3.61,1499,2066.185,7953.997
4953.415581,3.61,1500,2066.602,7955.501
4954.4239132,3.61,1500,2067.018,7957.005
4955.4168055,3.61,1499,2067.435,7958.508
4956.4094416,3.61,1498,2067.852,7960.012
4957.4178702,3.608,1500,2068.268,7961.515
4958.4104004,3.61,1500,2068.685,7963.019
4959.4026826,3.608,1499,2069.102,7964.522
4960.4117507,3.61,1500,2069.518,7966.025
4961.4047647,3.608,1499,2069.935,7967.528
4962.4132628,3.608,1500,2070.348,7969.016
4963.405665,3.608,1500,2070.768,7970.534
4964.397768,3.608,1499,2071.185,7972.037
4965.4066506,3.608,1500,2071.602,7973.54
4966.3989411,3.608,1499,2072.018,7975.042
4967.4072798,3.608,1499,2072.435,7976.545
4968.4006517,3.608,1499,2072.852,7978.048
4969.392617,3.606,1500,2073.268,7979.55
4970.4013608,3.608,1499,2073.685,7981.053
4971.3933094,3.608,1499,2074.102,7982.555
4972.3866992,3.606,1500,2074.518,7984.057
4973.3945854,3.606,1500,2074.935,7985.56
4974.3876603,3.606,1500,2075.352,7987.062
4975.3955946,3.606,1500,2075.768,7988.564
4976.3896196,3.606,1499,2076.185,7990.066
4977.3817024,3.606,1500,2076.602,7991.568
4978.3899228,3.606,1499,2077.018,7993.07
4979.3826115,3.605,1500,2077.435,7994.571
4980.3910156,3.605,1501,2077.852,7996.073
4981.3838562,3.606,1497,2078.268,7997.575
4982.3766336,3.606,1499,2078.685,7999.077
4983.3850463,3.605,1499,2079.102,8000.579
4984.3772358,3.606,1500,2079.518,8002.08
4985.3706355,3.606,1498,2079.935,8003.582
4986.3788119,3.604,1499,2080.352,8005.083
4987.3716132,3.604,1499,2080.768,8006.585
4988.3798683,3.605,1500,2081.185,8008.086
4989.3725982,3.604,1499,2081.602,8009.588
4990.3646352,3.605,1499,2082.018,8011.089
4991.3736185,3.605,1500,2082.435,8012.59
4992.3668064,3.605,1500,2082.852,8014.092
4993.3747989,3.605,1500,2083.268,8015.593
4994.3675943,3.603,1500,2083.685,8017.094
4995.3597232,3.604,1499,2084.102,8018.596
4996.3683441,3.603,1500,2084.518,8020.097
4997.3616306,3.603,1500,2084.935,8021.598
4998.3535803,3.604,1498,2085.352,8023.099
4999.3626967,3.603,1499,2085.768,8024.6
5000.354742,3.604,1499,2086.185,8026.101
5001.3637762,3.603,1500,2086.602,8027.602
5002.3565451,3.605,1500,2087.018,8029.103
5003.3486125,3.604,1499,2087.435,8030.604
5004.3569863,3.603,1499,2087.852,8032.104
5005.3496769,3.603,1500,2088.268,8033.605
5006.3426316,3.603,1498,2088.685,8035.106
5007.3516239,3.603,1500,2089.102,8036.606
5008.3436006,3.603,1498,2089.518,8038.107
5009.3526849,3.603,1499,2089.935,8039.607
5010.3446124,3.603,1499,2090.352,8041.108
5011.3378785,3.603,1500,2090.768,8042.609
5012.3461333,3.603,1500,2091.185,8044.109
5013.3385919,3.603,1498,2091.602,8045.609
5014.3466448,3.603,1500,2092.018,8047.11
5015.3399396,3.601,1500,2092.435,8048.61
5016.3316048,3.601,1499,2092.852,8050.11
5017.3401455,3.601,1500,2093.268,8051.611
5018.3336437,3.603,1500,2093.685,8053.111
5019.3256224,3.601,1500,2094.102,8054.611
5020.3337999,3.601,1498,2094.518,8056.111
5021.3276258,3.603,1498,2094.935,8057.612
5022.3356627,3.603,1499,2095.352,8059.112
5023.3282919,3.601,1498,2095.768,8060.612
5024.320625,3.603,1499,2096.185,8062.112
5025.3298424,3.603,1499,2096.602,8063.612
5026.3226383,3.601,1500,2097.018,8065.112
5027.3145732,3.601,1500,2097.435,8066.612
5028.3231921,3.601,1500,2097.852,8068.112
5029.3159229,3.601,1500,2098.268,8069.612
5030.3246041,3.601,1499,2098.681,8071.097
5031.3168556,3.601,1499,2099.102,8072.612
5032.3093745,3.601,1499,2099.518,8074.111
5033.3175912,3.601,1499,2099.935,8075.611
5034.3097047,3.601,1500,2100.352,8077.111
5035.3191439,3.601,1500,2100.768,8078.611
5036.3117538,3.601,1499,2101.185,8080.111
5037.3036347,3.601,1499,2101.602,8081.611
5038.3132614,3.601,1499,2102.018,8083.111
5039.3054887,3.601,1500,2102.435,8084.61
5040.2979888,3.601,1499,2102.852,8086.11
5041.3066902,3.601,1501,2103.268,8087.61
5042.2986814,3.599,1499,2103.685,8089.109
5043.3076345,3.599,1500,2104.102,8090.609
5044.2998166,3.599,1499,2104.518,8092.109
5045.2936453,3.599,1500,2104.935,8093.608
5046.3018427,3.597,1500,2105.352,8095.108
5047.2946062,3.601,1500,2105.768,8096.607
5048.2866344,3.599,1500,2106.185,8098.107
5049.2956259,3.599,1499,2106.602,8099.606
5050.2876675,3.599,1500,2107.018,8101.105
5051.2966223,3.601,1500,2107.435,8102.605
5052.2886141,3.599,1500,2107.852,8104.104
5053.2816424,3.601,1500,2108.268,8105.604
5054.289582,3.601,1501,2108.685,8107.103
5055.2825859,3.599,1500,2109.102,8108.603
5056.2913482,3.599,1499,2109.518,8110.102
5057.2836562,3.599,1499,2109.935,8111.601
5058.2767645,3.599,1497,2110.352,8113.101
5059.2856528,3.599,1500,2110.768,8114.6
5060.2776474,3.599,1501,2111.185,8116.099
5061.2706501,3.599,1501,2111.602,8117.598
5062.2793879,3.599,1500,2112.018,8119.098
5063.2712841,3.599,1499,2112.435,8120.597
5064.2792974,3.599,1499,2112.852,8122.096
5065.2725826,3.599,1499,2113.268,8123.595
5066.2657295,3.599,1501,2113.685,8125.094
5067.2743877,3.599,1499,2114.102,8126.593
5068.2666858,3.599,1500,2114.518,8128.092
5069.2749446,3.599,1500,2114.935,8129.591
5070.2675386,3.599,1500,2115.352,8131.09
5071.2605876,3.599,1500,2115.768,8132.589
5072.2688097,3.599,1500,2116.185,8134.088
5073.2613605,3.599,1501,2116.602,8135.587
5074.253625,3.597,1498,2117.018,8137.086
5075.2624519,3.599,1500,2117.435,8138.585
5076.254744,3.599,1499,2117.852,8140.084
5077.2634028,3.599,1500,2118.268,8141.583
5078.2556827,3.599,1498,2118.685,8143.082
5079.2493581,3.599,1499,2119.102,8144.58
5080.257624,3.599,1500,2119.518,8146.079
5081.2500362,3.597,1500,2119.935,8147.578
5082.2429436,3.597,1499,2120.352,8149.077
5083.2511225,3.599,1498,2120.768,8150.576
5084.2437489,3.597,1499,2121.185,8152.074
5085.2522597,3.599,1499,2121.602,8153.573
5086.2446594,3.599,1500,2122.018,8155.071
5087.2377696,3.597,1500,2122.435,8156.57
5088.2456629,3.597,1501,2122.852,8158.068
5089.2386286,3.597,1498,2123.268,8159.567
5090.2464209,3.599,1498,2123.685,8161.066
5091.2390194,3.597,1499,2124.102,8162.564
5092.2320827,3.597,1498,2124.518,8164.062
5093.2406612,3.597,1499,2124.935,8165.561
5094.2336139,3.599,1498,2125.352,8167.059
5095.2262627,3.595,1500,2125.768,8168.557
5096.2345818,3.597,1499,2126.185,8170.055
5097.2277211,3.597,1499,2126.602,8171.553
5098.2357136,3.597,1499,2127.018,8173.051
5099.2285815,3.597,1499,2127.431,8174.535
5100.2206535,3.597,1500,2127.852,8176.048
5101.2294778,3.597,1500,2128.268,8177.546
5102.2226455,3.597,1500,2128.685,8179.044
5103.2300063,3.597,1499,2129.102,8180.542
5104.2235324,3.597,1500,2129.518,8182.04
5105.215618,3.597,1500,2129.935,8183.537
5106.2236697,3.595,1500,2130.352,8185.035
5107.216972,3.595,1500,2130.768,8186.532
5108.2096521,3.595,1499,2131.185,8188.03
5109.2178694,3.595,1499,2131.602,8189.527
5110.2106181,3.595,1500,2132.018,8191.025
5111.2196426,3.595,1500,2132.435,8192.522
5112.2124103,3.595,1499,2132.852,8194.02
5113.2046257,3.595,1500,2133.268,8195.517
5114.2128606,3.595,1499,2133.685,8197.014
5115.2060243,3.595,1500,2134.102,8198.511
5116.2136906,3.593,1500,2134.518,8200.008
5117.2066581,3.593,1500,2134.935,8201.505
5118.198713,3.593,1499,2135.352,8203.002
5119.2076283,3.593,1500,2135.768,8204.499
5120.1998527,3.593,1500,2136.185,8205.995
5121.1926467,3.593,1499,2136.602,8207.492
5122.2010975,3.591,1500,2137.018,8208.988
5123.1939611,3.593,1500,2137.435,8210.485
5124.2031776,3.591,1498,2137.852,8211.981
5125.1948645,3.593,1497,2138.268,8213.477
5126.1877739,3.593,1500,2138.689,8214.989
5127.1965757,3.591,1500,2139.102,8216.47
5128.1888676,3.593,1499,2139.518,8217.966
5129.1976449,3.593,1498,2139.935,8219.462
5130.1896188,3.591,1498,2140.352,8220.958
5131.1827389,3.591,1500,2140.768,8222.454
5132.1905961,3.592,1501,2141.185,8223.95
5133.1835388,3.591,1499,2141.602,8225.445
5134.1764661,3.592,1501,2142.018,8226.941
5135.1855094,3.591,1500,2142.435,8228.436
5136.1777106,3.589,1499,2142.852,8229.932
5137.1857162,3.59,1500,2143.268,8231.427
5138.1786984,3.591,1498,2143.685,8232.922
5139.1716249,3.589,1499,2144.102,8234.417
5140.1796789,3.589,1498,2144.518,8235.913
5141.1726341,3.589,1499,2144.935,8237.408
5142.1807734,3.589,1497,2145.352,8238.903
5143.1736171,3.589,1499,2145.768,8240.398
5144.1660851,3.588,1500,2146.185,8241.892
5145.1749082,3.588,1500,2146.602,8243.387
5146.1673924,3.588,1500,2147.018,8244.882
5147.1602847,3.588,1500,2147.435,8246.376
5148.1686215,3.588,1499,2147.852,8247.871
5149.1607714,3.588,1499,2148.268,8249.365
5150.1696415,3.588,1501,2148.685,8250.86
5151.1626174,3.586,1500,2149.102,8252.354
5152.1546158,3.588,1500,2149.518,8253.848
5153.1638818,3.586,1500,2149.935,8255.342
5154.1566117,3.586,1499,2150.352,8256.835
5155.1645056,3.587,1499,2150.768,8258.329
5156.1576289,3.586,1499,2151.185,8259.823
5157.1497444,3.586,1499,2151.602,8261.317
5158.1580857,3.584,1500,2152.018,8262.81
5159.1509171,3.584,1500,2152.435,8264.303
5160.1433817,3.586,1499,2152.852,8265.796
5161.1526193,3.584,1499,2153.268,8267.289
5162.1446998,3.584,1499,2153.685,8268.782
5163.1526639,3.584,1500,2154.102,8270.275
5164.145699,3.584,1500,2154.518,8271.767
5165.1386252,3.582,1499,2154.935,8273.259
5166.1466306,3.582,1500,2155.352,8274.752
5167.1396228,3.582,1499,2155.768,8276.244
5168.147621,3.582,1500,2156.185,8277.736
5169.1406405,3.582,1500,2156.602,8279.228
5170.1335345,3.582,1500,2157.018,8280.72
5171.141786,3.582,1498,2157.435,8282.211
5172.1347355,3.58,1498,2157.852,8283.703
5173.1276201,3.58,1500,2158.268,8285.195
5174.135615,3.58,1497,2158.685,8286.686
5175.1285867,3.582,1499,2159.102,8288.177
5176.1365166,3.58,1501,2159.518,8289.669
5177.1294679,3.582,1500,2159.935,8291.16
5178.1219415,3.58,1499,2160.352,8292.651
5179.1298718,3.58,1499,2160.768,8294.143
5180.1227069,3.58,1498,2161.185,8295.634
5181.1308389,3.58,1499,2161.602,8297.125
5182.124586,3.578,1500,2162.018,8298.615
5183.1166503,3.578,1500,2162.435,8300.106
5184.1258651,3.58,1498,2162.852,8301.597
5185.1176629,3.578,1500,2163.273,8303.102
5186.1105544,3.578,1499,2163.685,8304.577
5187.1194119,3.578,1499,2164.102,8306.068
5188.1118628,3.578,1499,2164.518,8307.558
5189.1203045,3.576,1500,2164.935,8309.048
5190.1126223,3.576,1499,2165.352,8310.538
5191.1059191,3.577,1501,2165.768,8312.028
5192.1145784,3.578,1498,2166.185,8313.518
5193.106577,3.576,1499,2166.602,8315.007
5194.1150324,3.576,1500,2167.018,8316.497
5195.1076075,3.576,1500,2167.435,8317.987
5196.1002294,3.575,1500,2167.852,8319.476
5197.1089387,3.576,1499,2168.268,8320.965
5198.10195,3.576,1500,2168.685,8322.455
5199.0933532,3.576,1499,2169.102,8323.944
5200.1023328,3.575,1500,2169.518,8325.433
5201.0947718,3.575,1501,2169.935,8326.922
5202.1037323,3.575,1500,2170.352,8328.411
5203.0966118,3.574,1499,2170.768,8329.9
5204.088865,3.574,1499,2171.185,8331.389
5205.0978637,3.574,1499,2171.602,8332.878
5206.0906112,3.574,1499,2172.018,8334.367
5207.0984294,3.574,1499,2172.435,8335.856
5208.0915305,3.574,1499,2172.852,8337.345
5209.083726,3.574,1499,2173.268,8338.834
5210.092575,3.574,1499,2173.685,8340.322
5211.0849306,3.574,1498,2174.102,8341.811
5212.093572,3.574,1498,2174.518,8343.299
5213.0865613,3.574,1499,2174.935,8344.788
5214.0786205,3.573,1499,2175.352,8346.276
5215.0866154,3.573,1500,2175.768,8347.765
5216.0795637,3.573,1499,2176.185,8349.253
5217.0727092,3.574,1498,2176.602,8350.741
5218.0809564,3.573,1500,2177.018,8352.229
5219.0736459,3.574,1499,2177.435,8353.718
5220.0816695,3.573,1500,2177.852,8355.206
5221.0746818,3.572,1498,2178.268,8356.694
5222.0671449,3.573,1500,2178.685,8358.182
5223.0757081,3.571,1499,2179.102,8359.67
5224.0676965,3.571,1501,2179.518,8361.158
5225.0767472,3.573,1500,2179.935,8362.646
5226.0697061,3.573,1500,2180.352,8364.134
5227.0625131,3.573,1499,2180.768,8365.622
5228.070577,3.573,1499,2181.185,8367.11
5229.0631798,3.571,1499,2181.602,8368.597
5230.0557018,3.571,1500,2182.018,8370.085
5231.0646177,3.571,1500,2182.435,8371.572
5232.0566112,3.573,1499,2182.852,8373.06
5233.0656954,3.571,1500,2183.268,8374.548
5234.0585778,3.572,1498,2183.685,8376.035
5235.0505906,3.571,1500,2184.102,8377.523
5236.0586956,3.572,1498,2184.514,8378.996
5237.0518866,3.571,1500,2184.935,8380.498
5238.0596584,3.571,1500,2185.352,8381.985
5239.0527322,3.571,1498,2185.768,8383.473
5240.0447692,3.571,1500,2186.185,8384.96
5241.0532584,3.571,1499,2186.602,8386.448
5242.0461109,3.571,1500,2187.018,8387.935
5243.038656,3.571,1499,2187.435,8389.422
5244.0475775,3.571,1500,2187.856,8390.924
5245.0397241,3.571,1501,2188.268,8392.397
5246.0487258,3.571,1500,2188.685,8393.884
5247.0411403,3.569,1499,2189.102,8395.371
5248.0332601,3.571,1498,2189.518,8396.859
5249.0424971,3.569,1500,2189.935,8398.346
5250.0352873,3.571,1499,2190.352,8399.833
5251.0436087,3.571,1500,2190.768,8401.32
5252.0368179,3.571,1500,2191.185,8402.807
5253.0288987,3.571,1500,2191.602,8404.295
5254.0376377,3.569,1498,2192.018,8405.782
5255.0299059,3.571,1499,2192.435,8407.269
5256.0224905,3.571,1500,2192.852,8408.756
5257.0315537,3.571,1499,2193.268,8410.243
5258.0237275,3.571,1500,2193.685,8411.73
5259.032458,3.571,1500,2194.102,8413.217
5260.0245041,3.571,1500,2194.518,8414.704
5261.0171893,3.571,1499,2194.935,8416.19
5262.0255704,3.569,1498,2195.352,8417.678
5263.0177642,3.569,1500,2195.768,8419.164
5264.0110937,3.571,1501,2196.185,8420.651
5265.0195974,3.557,1497,2196.602,8422.127
5266.0118606,3.569,1499,2197.018,8423.612
5267.0204499,3.571,1498,2197.435,8425.099
5268.0134449,3.569,1499,2197.851,8426.586
5269.0062166,3.569,1500,2198.268,8428.072
5270.0146126,3.569,1501,2198.685,8429.559
5271.0076337,3.569,1499,2199.101,8431.046
5272.0156562,3.569,1500,2199.518,8432.532
5273.0080715,3.571,1500,2199.935,8434.019
5274.0006134,3.569,1499,2200.351,8435.506
5275.0095984,3.569,1500,2200.768,8436.992
5276.001657,3.569,1499,2201.185,8438.479
5276.9946108,3.569,1499,2201.601,8439.966
5278.0038452,3.569,1499,2202.018,8441.452
5278.9963257,3.569,1500,2202.435,8442.939
5280.003926,3.569,1500,2202.851,8444.425
5280.9976438,3.569,1499,2203.268,8445.912
5281.9897061,3.569,1499,2203.685,8447.398
5282.998597,3.569,1499,2204.101,8448.885
5283.9906021,3.569,1500,2204.518,8450.371
5284.9833451,3.569,1500,2204.935,8451.857
5285.9917246,3.569,1500,2205.351,8453.344
5286.9846246,3.569,1500,2205.768,8454.83
5287.9935498,3.567,1499,2206.185,8456.317
5288.985636,3.569,1499,2206.601,8457.803
5289.9785816,3.569,1500,2207.018,8459.289
5290.9866524,3.567,1500,2207.435,8460.775
5291.9800428,3.569,1499,2207.851,8462.261
5292.9875725,3.567,1499,2208.268,8463.747
5293.9805676,3.567,1498,2208.685,8465.234
5294.9727855,3.567,1500,2209.101,8466.72
5295.9816658,3.569,1499,2209.518,8468.206
5296.9743013,3.567,1500,2209.935,8469.692
5297.9667194,3.567,1499,2210.351,8471.178
5298.975222,3.567,1500,2210.768,8472.664
5299.9677838,3.567,1500,2211.185,8474.15
5300.9766548,3.567,1500,2211.601,8475.636
5301.9692151,3.569,1500,2212.018,8477.122
5302.9617636,3.567,1500,2212.435,8478.607
5303.9706888,3.567,1501,2212.847,8480.078
5304.9630021,3.567,1499,2213.268,8481.579
5305.9711562,3.567,1499,2213.685,8483.064
5306.963629,3.567,1498,2214.101,8484.55
5307.9562639,3.567,1500,2214.518,8486.035
5308.9654221,3.567,1499,2214.935,8487.521
5309.9576773,3.565,1500,2215.351,8489.006
5310.9503768,3.567,1497,2215.768,8490.492
5311.9592804,3.567,1498,2216.185,8491.977
5312.9516886,3.567,1499,2216.601,8493.462
5313.960016,3.567,1499,2217.018,8494.947
5314.952652,3.565,1501,2217.435,8496.433
5315.9452514,3.565,1501,2217.851,8497.918
5316.953748,3.565,1500,2218.268,8499.403
5317.9465888,3.565,1500,2218.685,8500.888
5318.9549688,3.565,1499,2219.101,8502.373
5319.9475773,3.565,1499,2219.518,8503.857
5320.9396075,3.565,1499,2219.935,8505.341
5321.9486664,3.565,1499,2220.351,8506.826
5322.9408783,3.565,1500,2220.768,8508.311
5323.9332041,3.565,1500,2221.185,8509.796
5324.9424377,3.565,1500,2221.601,8511.28
5325.934688,3.563,1500,2222.018,8512.765
5326.9437558,3.563,1499,2222.435,8514.249
5327.9366208,3.563,1500,2222.851,8515.734
5328.9286109,3.563,1501,2223.268,8517.218
5329.9376721,3.563,1499,2223.685,8518.702
5330.9293123,3.561,1498,2224.101,8520.186
5331.9385863,3.563,1499,2224.518,8521.669
5332.9316231,3.563,1500,2224.935,8523.153
5333.923568,3.563,1500,2225.351,8524.637
5334.9316197,3.563,1499,2225.768,8526.12
5335.9243457,3.563,1499,2226.185,8527.604
5336.9325493,3.563,1499,2226.601,8529.088
5337.9255511,3.561,1499,2227.018,8530.571
5338.9184745,3.561,1501,2227.435,8532.054
5339.9264807,3.56,1500,2227.851,8533.537
5340.9195866,3.561,1500,2228.268,8535.02
5341.9281504,3.561,1499,2228.685,8536.503
5342.9206112,3.56,1500,2229.101,8537.986
5343.9131665,3.559,1499,2229.518,8539.469
5344.9222018,3.56,1500,2229.935,8540.952
5345.9146942,3.557,1499,2230.351,8542.434
5346.9068968,3.559,1499,2230.768,8543.917
5347.9158786,3.56,1500,2231.185,8545.399
5348.9085813,3.56,1500,2231.601,8546.882
5349.9169615,3.559,1499,2232.018,8548.364
5350.9096482,3.559,1499,2232.435,8549.846
5351.9022524,3.559,1498,2232.851,8551.328
5352.9105869,3.557,1499,2233.268,8552.81
5353.9025798,3.559,1499,2233.685,8554.292
5354.9108756,3.558,1499,2234.101,8555.774
5355.9036757,3.556,1500,2234.518,8557.256
5356.8968593,3.556,1500,2234.935,8558.738
5357.9052735,3.556,1500,2235.351,8560.219
5358.8976524,3.556,1499,2235.768,8561.701
5359.9065816,3.558,1500,2236.185,8563.182
5360.8986465,3.556,1499,2236.601,8564.663
5361.8917809,3.556,1499,2237.018,8566.144
5362.9006515,3.556,1500,2237.435,8567.625
5363.8927708,3.556,1500,2237.851,8569.106
5364.900323,3.554,1499,2238.268,8570.587
5365.8939816,3.554,1499,2238.685,8572.067
5366.8858582,3.554,1499,2239.101,8573.548
5367.8946293,3.554,1500,2239.518,8575.028
5368.8876019,3.554,1499,2239.935,8576.508
5369.8799842,3.554,1500,2240.351,8577.989
5370.8879546,3.552,1499,2240.768,8579.469
5371.8807368,3.554,1499,2241.185,8580.949
5372.8896703,3.552,1500,2241.601,8582.428
5373.8822666,3.552,1500,2242.018,8583.908
5374.8749103,3.552,1500,2242.435,8585.388
5375.8836234,3.552,1501,2242.851,8586.867
5376.8759115,3.552,1499,2243.268,8588.347
5377.8846172,3.552,1499,2243.685,8589.826
5378.8768354,3.552,1500,2244.101,8591.305
5379.8698896,3.55,1499,2244.518,8592.784
5380.8783492,3.55,1499,2244.935,8594.263
5381.8707193,3.552,1500,2245.351,8595.741
5382.8794622,3.55,1499,2245.768,8597.22
5383.8725821,3.55,1498,2246.185,8598.699
5384.8648578,3.55,1499,2246.601,8600.177
5385.8728566,3.55,1497,2247.018,8601.655
5386.8656511,3.548,1500,2247.435,8603.133
5387.873496,3.548,1499,2247.851,8604.612
5388.8665707,3.548,1500,2248.268,8606.09
5389.8596468,3.548,1500,2248.685,8607.567
5390.8685809,3.548,1499,2249.101,8609.045
5391.8605806,3.548,1500,2249.518,8610.523
5392.8686486,3.548,1499,2249.935,8612
5393.8614442,3.548,1499,2250.351,8613.478
5394.8539192,3.546,1500,2250.768,8614.955
5395.8631184,3.546,1499,2251.185,8616.432
5396.8557075,3.548,1499,2251.601,8617.909
5397.8487253,3.546,1499,2252.018,8619.387
5398.8568311,3.546,1499,2252.435,8620.864
5399.8496315,3.546,1500,2252.851,8622.341
5400.8576733,3.546,1500,2253.268,8623.818
5401.8505819,3.546,1499,2253.685,8625.294
5402.8427668,3.546,1499,2254.101,8626.771
5403.8515763,3.546,1498,2254.518,8628.248
5404.8439956,3.544,1500,2254.935,8629.724
5405.8714964,3.544,1499,2255.351,8631.201
5406.8456505,3.544,1499,2255.768,8632.677
5407.8378328,3.544,1500,2256.185,8634.154
5408.8466898,3.544,1499,2256.601,8635.63
5409.838959,3.546,1498,2257.018,8637.106
5410.8475562,3.544,1499,2257.435,8638.582
5411.8407191,3.544,1500,2257.851,8640.059
5412.8326108,3.544,1500,2258.268,8641.535
5413.8416165,3.543,1500,2258.685,8643.011
5414.8337158,3.544,1500,2259.101,8644.487
5415.826634,3.544,1500,2259.518,8645.963
5416.8354939,3.544,1499,2259.935,8647.439
5417.827579,3.543,1500,2260.351,8648.915
5418.8357789,3.543,1501,2260.768,8650.391
5419.828996,3.544,1499,2261.185,8651.866
5420.8212492,3.542,1499,2261.601,8653.342
5421.8297996,3.544,1500,2262.018,8654.818
5422.8229442,3.543,1500,2262.435,8656.294
5423.8306785,3.543,1500,2262.851,8657.769
5424.8228472,3.543,1500,2263.268,8659.245
5425.8165662,3.543,1500,2263.685,8660.721
5426.8246552,3.543,1500,2264.101,8662.196
5427.817729,3.542,1499,2264.518,8663.671
5428.8258828,3.542,1499,2264.935,8665.147
5429.8185985,3.542,1499,2265.351,8666.622
5430.8116169,3.541,1500,2265.768,8668.098
5431.8196436,3.541,1499,2266.185,8669.573
5432.8118831,3.543,1500,2266.601,8671.048
5433.8198538,3.541,1499,2267.018,8672.523
5434.8132766,3.542,1498,2267.435,8673.999
5435.8058495,3.543,1500,2267.851,8675.474
5436.8146328,3.541,1500,2268.268,8676.949
5437.8076457,3.541,1499,2268.685,8678.424
5438.799594,3.542,1499,2269.101,8679.899
5439.8086251,3.541,1500,2269.518,8681.374
5440.8006721,3.541,1499,2269.93,8682.834
5441.8088185,3.541,1499,2270.351,8684.324
5442.8016656,3.541,1499,2270.768,8685.799
5443.7948814,3.541,1499,2271.185,8687.274
5444.8029846,3.541,1500,2271.601,8688.749
5445.7956317,3.543,1500,2272.018,8690.224
5446.8046196,3.541,1499,2272.435,8691.699
5447.7965741,3.541,1499,2272.851,8693.174
5448.78942,3.541,1500,2273.268,8694.649
5449.7979286,3.541,1499,2273.685,8696.124
5450.7905814,3.541,1499,2274.101,8697.599
5451.7989691,3.541,1500,2274.518,8699.074
5452.7915696,3.541,1500,2274.935,8700.548
5453.7847538,3.541,1500,2275.351,8702.023
5454.79198,3.539,1498,2275.768,8703.498
5455.784609,3.539,1499,2276.185,8704.973
5456.7939279,3.541,1499,2276.601,8706.447
5457.7866166,3.541,1499,2277.018,8707.922
5458.7786118,3.541,1500,2277.435,8709.397
5459.787545,3.541,1500,2277.851,8710.871
5460.7793533,3.541,1499,2278.268,8712.346
5461.7880664,3.541,1500,2278.685,8713.821
5462.7806228,3.541,1500,2279.101,8715.295
5463.773648,3.541,1500,2279.518,8716.77
5464.7825951,3.541,1499,2279.935,8718.245
5465.774627,3.541,1500,2280.351,8719.719
5466.7678186,3.541,1499,2280.768,8721.194
5467.7766241,3.541,1499,2281.185,8722.669
5468.7686642,3.539,1500,2281.601,8724.143
5469.7776242,3.539,1500,2282.018,8725.618
5470.7696421,3.539,1499,2282.435,8727.092
5471.7626448,3.539,1500,2282.851,8728.566
5472.7709236,3.539,1500,2283.268,8730.041
5473.7636444,3.539,1500,2283.685,8731.515
5474.7717945,3.539,1499,2284.101,8732.989
5475.7647406,3.539,1500,2284.518,8734.464
5476.7573721,3.539,1500,2284.935,8735.938
5477.7656434,3.539,1497,2285.351,8737.412
5478.7585802,3.541,1499,2285.768,8738.887
5479.7660411,3.539,1499,2286.185,8740.361
5480.7596807,3.539,1500,2286.601,8741.835
5481.7522823,3.541,1500,2287.018,8743.31
5482.7607226,3.539,1500,2287.435,8744.784
5483.7538251,3.539,1498,2287.851,8746.258
5484.7618114,3.541,1498,2288.268,8747.732
5485.754679,3.539,1498,2288.685,8749.206
5486.7473094,3.541,1500,2289.101,8750.681
5487.7555611,3.539,1499,2289.518,8752.155
5488.7486093,3.539,1500,2289.935,8753.629
5489.7406221,3.539,1499,2290.351,8755.103
5490.7496205,3.539,1500,2290.768,8756.577
5491.7413972,3.539,1499,2291.185,8758.051
5492.7506098,3.539,1499,2291.601,8759.524
5493.742861,3.539,1500,2292.018,8760.998
5494.7350177,3.537,1497,2292.435,8762.472
5495.7437399,3.537,1500,2292.851,8763.946
5496.7365625,3.539,1498,2293.268,8765.42
5497.7447295,3.539,1501,2293.685,8766.894
5498.7377384,3.539,1498,2294.101,8768.368
5499.7307189,3.539,1499,2294.518,8769.841
5500.7386873,3.539,1500,2294.935,8771.315
5501.7316437,3.539,1500,2295.351,8772.789
5502.7394795,3.539,1501,2295.768,8774.263
5503.7326847,3.539,1500,2296.189,8775.751
5504.7247058,3.539,1500,2296.601,8777.21
5505.733994,3.537,1499,2297.018,8778.684
5506.726621,3.537,1501,2297.435,8780.157
5507.734611,3.539,1498,2297.851,8781.631
5508.7279704,3.539,1499,2298.268,8783.104
5509.720644,3.539,1501,2298.68,8784.563
5510.7288007,3.539,1501,2299.101,8786.051
5511.7217871,3.539,1501,2299.518,8787.525
5512.713883,3.537,1501,2299.935,8788.998
5513.7227045,3.537,1499,2300.351,8790.471
5514.7151056,3.537,1500,2300.768,8791.944
5515.7237251,3.537,1500,2301.185,8793.418
5516.7167369,3.537,1499,2301.601,8794.891
5517.7087813,3.535,1499,2302.018,8796.364
5518.7176533,3.537,1500,2302.435,8797.837
5519.7106105,3.537,1500,2302.851,8799.31
5520.717948,3.535,1500,2303.268,8800.783
5521.7107106,3.535,1500,2303.685,8802.256
5522.7036977,3.535,1500,2304.101,8803.729
5523.7116886,3.537,1500,2304.518,8805.201
5524.7044128,3.535,1500,2304.935,8806.674
5525.713224,3.535,1500,2305.351,8808.147
5526.7054573,3.535,1499,2305.768,8809.619
5527.6987376,3.535,1498,2306.185,8811.091
5528.7076401,3.535,1499,2306.601,8812.564
5529.6995081,3.535,1500,2307.018,8814.036
5530.7085887,3.533,1499,2307.435,8815.509
5531.7006843,3.535,1499,2307.851,8816.981
